datetime,CarCount,BikeCount,BusCount,TruckCount,Total
2024-10-10 00:00:00,-1.1719749236801247,-0.8807732109220944,-0.8732691665594505,0.48792899125830425,-1.2173513364746114
2024-10-10 00:15:00,-1.149626345230506,-0.9674510461332897,-0.9532903827949687,1.5816004261126306,-1.020893322977677
2024-10-10 00:30:00,-1.2390206590289803,-0.8807732109220944,-0.8732691665594505,1.2170432811611887,-1.1280522394305503
2024-10-10 00:45:00,-1.2390206590289803,-0.8807732109220944,-0.8732691665594505,1.5816004261126306,-1.0566129617953015
2024-10-10 01:00:00,-1.2166720805793618,-0.8807732109220944,-0.9532903827949687,1.3993218536369096,-1.092332600612926
2024-10-10 01:15:00,-1.1272777667808875,-0.9674510461332897,-0.9532903827949687,1.8550182848262124,-0.9494540453424282
2024-10-10 01:30:00,-1.149626345230506,-0.8807732109220944,-0.8732691665594505,0.7613468499718858,-1.1459120588393625
2024-10-10 01:45:00,-1.1719749236801247,-0.8807732109220944,-0.9532903827949687,0.12337184630686211,-1.3066504335186724
2024-10-10 02:00:00,-1.3060663943778361,-1.054128881344485,-1.0333115990304869,0.6702075637340253,-1.360229891745109
2024-10-10 02:15:00,-1.1719749236801247,-1.054128881344485,-1.0333115990304869,1.3993218536369096,-1.1101924200217381
2024-10-10 02:30:00,-1.1272777667808875,-0.8807732109220944,-1.0333115990304869,1.7638789985883518,-0.9673138647512404
2024-10-10 02:45:00,-1.3507635512770733,-0.8807732109220944,-1.0333115990304869,1.6727397123504912,-1.1637718782481747
2024-10-10 03:00:00,-1.261369237478599,-0.9674510461332897,-1.0333115990304869,1.3993218536369096,-1.1637718782481747
2024-10-10 03:15:00,-1.2837178159282177,-1.054128881344485,-0.8732691665594505,1.4904611398747702,-1.1459120588393625
2024-10-10 03:30:00,-1.3060663943778361,-1.054128881344485,-1.0333115990304869,1.3993218536369096,-1.2173513364746114
2024-10-10 03:45:00,-1.2390206590289803,-0.9674510461332897,-0.8732691665594505,1.7638789985883518,-1.0387531423864893
2024-10-10 04:00:00,0.3700769893435582,-0.44738403486611766,-0.7932479503239322,-0.7880210160717432,-0.12790235253706653
2024-10-10 04:15:00,0.12424262639775369,-0.7940953757108989,-1.0333115990304869,1.0347647086854674,-0.0921827137194421
2024-10-10 04:30:00,0.5265170384908884,-0.18735052923253165,-0.8732691665594505,-0.7880210160717432,0.03283602214224337
2024-10-10 04:45:00,0.25833409709546523,-0.7940953757108989,-1.0333115990304869,-0.058906726168858975,-0.19934163017231535
2024-10-10 05:00:00,0.548865616940507,-0.8807732109220944,-1.0333115990304869,0.3056504187825832,0.08641548036867999
2024-10-10 05:15:00,0.4147741462427954,-0.9674510461332897,-0.47316308538185947,0.39678970502044375,0.10427529977749221
2024-10-10 05:30:00,0.5041684600412697,-0.3607061996549223,-0.5531843016173776,-0.7880210160717432,0.050695841551055575
2024-10-10 05:45:00,0.7053056660878371,1.286172669357789,0.16700664450228622,-0.9702995885474643,0.675789520859483
2024-10-10 06:00:00,0.928791450584023,-0.18735052923253165,0.8871975906219501,-0.6968817298338827,0.765088617903544
2024-10-10 06:15:00,0.3700769893435582,1.1994948341465936,-0.1530782204397866,-1.243717447261046,0.2650136744568021
2024-10-10 06:30:00,0.6159113522893627,0.3327164820346404,0.8871975906219501,-0.7880210160717432,0.604350243224234
2024-10-10 06:45:00,1.3981115980260135,0.5060721524570311,0.08698542826676801,-1.1525781610231856,1.015126089626915
2024-10-10 07:00:00,0.9958371859328787,0.5927499876682264,-0.0730570042042684,-0.42346387112030115,0.8186680761299806
2024-10-10 07:15:00,1.2640201273283018,0.07268297640105437,-0.23309943667530483,-1.243717447261046,0.7293689790859196
2024-10-10 07:30:00,0.5935627738397441,0.15936081161224971,0.24702786073780442,-0.6057424435960223,0.4436118685449242
2024-10-10 07:45:00,1.7333402747702922,1.546206174991375,0.32704907697332264,-0.6057424435960223,1.6580795883441544
2024-10-10 08:00:00,1.532203068723725,0.5060721524570311,0.6471339419153954,-0.6968817298338827,1.3366028389855347
2024-10-10 08:15:00,1.532203068723725,1.546206174991375,0.16700664450228622,-0.42346387112030115,1.4973412136648445
2024-10-10 08:30:00,1.196974391979446,0.07268297640105437,0.08698542826676801,-0.5146031573581616,0.8901073537652294
2024-10-10 08:45:00,1.6439459609718179,-0.013994858810140965,0.7271551581509137,-0.5146031573581616,1.372322477803159
2024-10-10 09:00:00,0.16893978329699086,-0.27402836444372697,0.08698542826676801,-0.15004601240671953,0.06855566095986779
2024-10-10 09:15:00,-0.7250033546877528,-0.013994858810140965,-0.313120652910823,-1.1525781610231856,-0.8780147677071793
2024-10-10 09:30:00,0.0795454694985165,-0.27402836444372697,1.0472400230929866,-0.8791603023096038,0.06855566095986779
2024-10-10 09:45:00,0.0795454694985165,-0.013994858810140965,-0.23309943667530483,-1.243717447261046,-0.2350612689899398
2024-10-10 10:00:00,-0.23333462879614378,-0.1006726940213363,-0.313120652910823,-0.15004601240671953,-0.3065005466251886
2024-10-10 10:15:00,-0.7473519331373714,-0.44738403486611766,1.1272612393285046,-0.6057424435960223,-0.5565380183485595
2024-10-10 10:30:00,-0.27803178569538095,0.07268297640105437,-0.47316308538185947,-1.243717447261046,-0.5565380183485595
2024-10-10 10:45:00,-0.7026547762381342,-0.18735052923253165,-0.313120652910823,1.4904611398747702,-0.3779398242604375
2024-10-10 11:00:00,-0.7473519331373714,-0.18735052923253165,-0.23309943667530483,0.6702075637340253,-0.5565380183485595
2024-10-10 11:15:00,-0.4121232563930925,-0.18735052923253165,-0.6332055178528959,0.5790682774961649,-0.3957996436692497
2024-10-10 11:30:00,-0.8367462469358458,-1.054128881344485,-0.6332055178528959,0.9436254224476069,-0.8422951288895549
2024-10-10 11:45:00,-0.6803061977885156,-0.44738403486611766,0.006964212031249799,1.3993218536369096,-0.3600800048516252
2024-10-10 12:00:00,-0.6132604624396598,-0.18735052923253165,-0.39314186914634125,1.125903994923328,-0.3957996436692497
2024-10-10 12:15:00,-0.7473519331373714,-0.7940953757108989,-0.0730570042042684,1.4904611398747702,-0.4850987407133107
2024-10-10 12:30:00,-0.2556832072457624,-0.6207397052885083,-0.0730570042042684,0.9436254224476069,-0.16362199135469094
2024-10-10 12:45:00,-0.3003803641449995,-0.8807732109220944,-0.0730570042042684,0.9436254224476069,-0.252921088398752
2024-10-10 13:00:00,0.05719689104889791,0.5927499876682264,0.40707029320884086,1.0347647086854674,0.4614716879537364
2024-10-10 13:15:00,0.16893978329699086,0.24603864682344503,-0.7932479503239322,-0.15004601240671953,-0.020743436084193264
2024-10-10 13:30:00,-0.9931862960831759,0.5060721524570311,0.40707029320884086,0.39678970502044375,-0.5208183795309351
2024-10-10 13:45:00,-0.05454600119919504,-0.1006726940213363,0.24702786073780442,-0.6968817298338827,-0.14576217194587873
2024-10-10 14:00:00,-1.3060663943778361,0.4193943172458357,0.5671127256798772,-0.058906726168858975,-0.8422951288895549
2024-10-10 14:15:00,0.23598551864584666,0.24603864682344503,1.5273673205060956,-0.15004601240671953,0.5507707849977974
2024-10-10 14:30:00,-0.1439403149976694,0.15936081161224971,0.40707029320884086,0.8524861362097464,0.17571457741274105
2024-10-10 14:45:00,0.548865616940507,-0.27402836444372697,-0.7932479503239322,-0.42346387112030115,0.12213511918630442
2024-10-10 15:00:00,-1.3507635512770733,0.07268297640105437,-0.7132267340884141,0.12337184630686211,-1.1994915170657992
2024-10-10 15:15:00,-0.7250033546877528,0.5060721524570311,0.7271551581509137,0.39678970502044375,-0.2350612689899398
2024-10-10 15:30:00,-0.5909118839900412,0.5927499876682264,0.006964212031249799,0.39678970502044375,-0.2707809078075642
2024-10-10 15:45:00,1.8897803239176225,0.766105658090617,-0.23309943667530483,-0.42346387112030115,1.533060852482469
2024-10-10 16:00:00,1.3534144411267761,1.286172669357789,2.167537050390241,0.03223256006900157,1.8366777824322766
2024-10-10 16:15:00,1.7556888532199109,-0.44738403486611766,1.7674309692126502,-0.15004601240671953,1.6759394077529666
